VEventBit3,beam_type,VEventBit1,VEventBit0,VEventBit7,VEventBit6,VEventBit5,VEventBit9,VEventBit8,lumi_seen,daq_time_end,VEventBit22,VEventBit23,VEventBit20,VEventBit21,VEventBit26,VEventBit24,VEventBit25,active_detectors,VEventBit2,run,VEventBit14,VEventBit28,lhc_beam_mode,run_duration,daq_time_start,beam_energy,partition,VEventBit13,VEventBit11,VEventBit10,VEventBit17,VEventBit16,VEventBit15,lhc_period,VEventBit19
9055,p-p,289481,,69611,10463,,56156,41654,2848.515818168966,1465834062.0,122,,,140886,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256292,20602,,STABLE BEAMS,1032,1465833030.0,6500.0,PHYSICS_1,69,68764,3287,,197210,49101,LHC16j,
37620,p-p,1253363,,297949,44911,,239722,179137,12867.250717804383,1465839152.0,559,,,608295,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256295,90632,,STABLE BEAMS,4331,1465834821.0,6500.0,PHYSICS_1,,294004,13970,,833771,213547,LHC16j,
26288,p-p,879678,,276543,41553,,223028,165547,11458.043676697256,1465843285.0,460,,,427346,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256297,62002,,STABLE BEAMS,3866,1465839419.0,6500.0,PHYSICS_1,190,274190,9740,,567222,149888,LHC16j,
7057,p-p,243038,,90334,13549,,72547,54015,3755.6679612931343,1465844667.0,172,,,118116,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256298,16876,,STABLE BEAMS,1317,1465843350.0,6500.0,PHYSICS_1,49,88814,2710,,155718,41036,LHC16j,
38022,p-p,1279067,,,56080,,,,13179.806343394552,1465849184.0,,,,624039,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD,,256299,90976,,STABLE BEAMS,4254,1465844930.0,6500.0,PHYSICS_1,385,,14388,,810304,218526,LHC16j,
132958,p-p,4507119,,1262601,190607,,1020998,765302,48027.105325958524,1465865012.0,2239,,,2204870,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256302,320922,,STABLE BEAMS,15669,1465849343.0,6500.0,PHYSICS_1,1089,1258627,50313,,2719348,763731,LHC16j,
141425,p-p,4853312,,1266438,191475,,1028619,771852,52028.292143549275,1465882404.0,2277,,,2382052,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256307,352670,,STABLE BEAMS,16545,1465865859.0,6500.0,PHYSICS_1,1192,1271330,54205,,2740225,829473,LHC16j,
29785,p-p,1018168,,,51484,,,,12308.269815220774,1465886849.0,,,,500687,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD,,256309,74102,,STABLE BEAMS,4026,1465882823.0,6500.0,PHYSICS_1,260,,11205,,551938,174818,LHC16j,
20219,p-p,700945,,224674,33988,,183114,137759,8680.682380224318,1465889830.0,402,,,345274,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256311,49857,,STABLE BEAMS,2849,1465886981.0,6500.0,PHYSICS_1,187,226961,7777,,377029,119504,LHC16j,
7095,p-p,199906,,103808,14648,,76020,52846,3156.994947889049,1465924496.0,134,,,86964,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256356,13231,,STABLE BEAMS,1111,1465923385.0,6500.0,PHYSICS_1,40,86773,1976,,231886,30535,LHC16j,
39900,p-p,1152660,,341548,48154,,256444,182598,11729.072143559337,1465928575.0,526,,,518588,,,,ITSSPD ITSSDD ITSSSD TPC TRD HMPID PHOS CPV T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256357,77338,,STABLE BEAMS,3900,1465924675.0,6500.0,PHYSICS_1,226,299200,11753,,1183150,182992,LHC16j,
15601,p-p,464111,,138094,20073,,106046,76391,4629.968034968434,1465930460.0,216,,,212301,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256361,31066,,STABLE BEAMS,1612,1465928848.0,6500.0,PHYSICS_1,99,125168,4831,,437661,73681,LHC16j,
42033,p-p,1283267,,406213,59453,,316309,228638,14635.493154304871,1465935455.0,690,,,592919,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256362,87557,,STABLE BEAMS,4847,1465930608.0,6500.0,PHYSICS_1,301,373426,13213,,1137786,207860,LHC16j,
34717,p-p,1067669,,268558,39261,,216193,152716,11230.535213398467,1465939345.0,411,,,497327,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256363,72488,,STABLE BEAMS,3710,1465935635.0,6500.0,PHYSICS_1,221,250750,11505,,880905,174973,LHC16j,
7885,p-p,248896,,49775,7234,,39909,28391,2443.861010688442,1465940424.0,67,,,116163,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256364,16704,,STABLE BEAMS,911,1465939513.0,6500.0,PHYSICS_1,54,46634,2711,,197552,40499,LHC16j,
72271,p-p,2269621,,610423,90175,,496067,352908,25573.16942609774,1465948957.0,1005,,,1075837,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256365,156462,,STABLE BEAMS,8350,1465940607.0,6500.0,PHYSICS_1,538,580490,24199,,1687637,375962,LHC16j,
33406,p-p,1068242,,270115,40508,,222729,158516,12330.283274757603,1465952921.0,488,,,511851,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256366,75279,,STABLE BEAMS,3879,1465949042.0,6500.0,PHYSICS_1,240,260690,11480,,741633,179734,LHC16j,
361,p-p,12183,,51015,7598,,41656,29700,2789.920690537836,1465953937.0,95,,,5826,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256367,897,,STABLE BEAMS,935,1465953002.0,6500.0,PHYSICS_1,,49440,118,,8466,2121,LHC16j,
31815,p-p,991411,,248604,37013,,204940,146055,10940.303407891086,1465957755.0,446,,,475473,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE AD MUONTRK MUONTRG,,256368,,,STABLE BEAMS,3587,1465954168.0,6500.0,PHYSICS_1,233,240083,,,655176,,LHC16j,
128476,p-p,4200514,,1012398,151967,,839239,600105,44873.549402667246,1465972775.0,1725,,,2031733,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256371,298981,,STABLE BEAMS,14402,1465958373.0,6500.0,PHYSICS_1,1024,989486,46421,,2583414,720008,LHC16j,
14235,p-p,466709,,172577,25854,,143617,103215,7804.6283713569155,1465975504.0,308,,,227224,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256372,32784,,STABLE BEAMS,2504,1465973000.0,6500.0,PHYSICS_1,144,170595,5024,,269957,79782,LHC16j,
119475,p-p,3977737,,1006563,151089,,838564,603227,42316.162778603655,1465989106.0,1757,,,1941733,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256373,285116,,STABLE BEAMS,13467,1465975639.0,6500.0,PHYSICS_1,,994889,44950,,2208026,691374,LHC16j,
54900,p-p,1657431,,428240,62568,,330890,238769,18932.23303146427,1466019446.0,777,,,765664,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256415,112775,,STABLE BEAMS,6218,1466013228.0,6500.0,PHYSICS_1,369,393681,17631,,1425001,273908,LHC16j,
109884,p-p,3473885,,1039658,154471,,820514,600793,38471.5990264949,1466032411.0,1754,,,1644036,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256417,239653,,STABLE BEAMS,12605,1466019806.0,6500.0,PHYSICS_1,850,993679,37268,,2501655,578508,LHC16j,
20558,p-p,666481,,187483,27913,,148970,109879,6785.198113991683,1466034806.0,320,,,320164,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256418,46682,,STABLE BEAMS,2192,1466032614.0,6500.0,PHYSICS_1,166,180886,7361,,435678,113146,LHC16j,
79155,p-p,2568731,,685211,102935,,547458,403557,26664.04454871261,1466043943.0,1175,,,1233753,,,,ITSSPD ITSSDD ITSSSD TPC TRD HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256420,179046,,STABLE BEAMS,8796,1466035147.0,6500.0,PHYSICS_1,589,667400,28492,,1591762,434970,LHC16j,
12395,p-p,363092,,172605,44466,,132261,50254,6194.0095605969145,1466125979.0,442,,,160696,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256504,64552,,STABLE BEAMS,3903,1466122076.0,6500.0,PHYSICS_1,,928884,3715,,417246,137367,LHC16k,
,p-p,,,,,,,,15609.970462240135,1466131861.0,,,,,,,,PHOS CPV,,256505,,,STABLE BEAMS,9666,1466122195.0,6500.0,PHYSICS_3,,,,,,,LHC16k,
23065,p-p,692466,,317544,82515,,245831,94597,11863.912522319408,1466133280.0,925,,,312298,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256506,117216,,STABLE BEAMS,7228,1466126052.0,6500.0,PHYSICS_1,,1419344,7260,,721139,250450,LHC16k,
,p-p,,,,,,,,924.0105446656327,1466132672.0,,,,,,,,PHOS CPV,,256507,,,STABLE BEAMS,607,1466132065.0,6500.0,PHYSICS_3,,,,,,,LHC16k,
,p-p,,,,,,,,,1466133735.0,,,,,,,,PHOS CPV,,256508,,,STABLE BEAMS,733,1466133002.0,6500.0,PHYSICS_3,,,,,,,LHC16k,
12660,p-p,391409,,179439,46334,,141001,54620,6575.947584643914,1466138021.0,487,,,179264,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256510,66244,,STABLE BEAMS,4129,1466133892.0,6500.0,PHYSICS_1,,813133,4214,,394080,144429,LHC16k,
,p-p,,,,,,,,,1466134588.0,,,,,,,,PHOS CPV,,256511,,,STABLE BEAMS,499,1466134089.0,6500.0,PHYSICS_3,,,,,,,LHC16k,
37728,p-p,1202571,,623081,160783,,493302,191260,22985.353471206327,1466152161.0,1853,,,561273,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256512,208639,,STABLE BEAMS,13980,1466138181.0,6500.0,PHYSICS_1,177,2858564,12903,,1167245,452128,LHC16k,
694,p-p,22562,,18173,4764,,14272,5554,800.8641099581948,1466153857.0,65,,,10524,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256514,4013,,STABLE BEAMS,601,1466153256.0,6500.0,PHYSICS_1,3,83737,243,,21147,8491,LHC16k,
34513,p-p,1086881,,496268,127660,,388556,150412,18245.846949068924,1466182897.0,1398,,,502807,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256552,186349,,STABLE BEAMS,11307,1466171590.0,6500.0,PHYSICS_1,,2243690,11731,,1094872,401667,LHC16k,
,p-p,,,,,,,,24256.859313582914,1466186671.0,,,,,,,,PHOS CPV,,256553,,,STABLE BEAMS,14963,1466171708.0,6500.0,PHYSICS_3,,,,,,,LHC16k,
12239,p-p,393816,,174639,44564,,137710,53288,6539.012612972065,1466187099.0,498,,,184795,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256554,69369,,STABLE BEAMS,4072,1466183027.0,6500.0,PHYSICS_1,,798022,4129,,380859,146697,LHC16k,
6380,p-p,209327,,101257,25993,,80220,31223,3959.5265586006462,1466189727.0,282,,,98780,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256556,36582,,STABLE BEAMS,2458,1466187269.0,6500.0,PHYSICS_1,50,468911,2280,,197680,78797,LHC16k,
12662,p-p,385169,,164112,40619,,131344,51180,6065.362009217476,1466193594.0,475,,,179345,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE AD MUONTRK MUONTRG,,256557,,,STABLE BEAMS,3693,1466189901.0,6500.0,PHYSICS_1,81,762147,,,355636,,LHC16k,
66313,p-p,2190916,,938857,239752,,751477,293918,36921.67602455366,1466216492.0,2786,,,1045597,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256560,386083,,STABLE BEAMS,22584,1466193908.0,6500.0,PHYSICS_1,454,4370386,24460,,1978997,833074,LHC16k,
8783,p-p,297523,,144819,37342,,117885,46322,5758.376079757032,1466220440.0,434,,,142508,,,,ITSSPD ITSSDD ITSSSD TPC TRD HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256561,52404,,STABLE BEAMS,3654,1466216786.0,6500.0,PHYSICS_1,54,686841,3283,,261692,113400,LHC16k,
15031,p-p,512886,,177912,45959,,144135,56710,8566.726365818657,1466225867.0,549,,,247113,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256562,91204,,STABLE BEAMS,5270,1466220597.0,6500.0,PHYSICS_1,107,844437,5804,,447635,196444,LHC16k,
40438,p-p,1393668,,620355,159182,,500880,198123,23532.327186969982,1466240626.0,1862,,,672891,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256564,249133,,STABLE BEAMS,14324,1466226302.0,6500.0,PHYSICS_1,278,2926541,15745,,1204856,534691,LHC16k,
33611,p-p,1160430,,530706,134593,,428836,168790,19691.244241838216,1466252667.0,1625,,,562679,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256565,208865,,STABLE BEAMS,11862,1466240805.0,6500.0,PHYSICS_1,201,2500183,13254,,993649,450779,LHC16k,
17385,p-p,601964,,275969,70441,,222320,87976,10130.367258336386,1466259301.0,857,,,292479,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256567,108799,,STABLE BEAMS,6141,1466253160.0,6500.0,PHYSICS_1,138,1305353,7023,,513339,236039,LHC16k,
20324,p-p,563684,,263993,65560,,198294,75774,9090.140794724733,1466282123.0,681,,,245470,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256589,91646,,STABLE BEAMS,5665,1466276458.0,6500.0,PHYSICS_1,105,1105202,5732,,624973,197533,LHC16k,
12319,p-p,357932,,178637,44451,,137258,52066,5971.400281980674,1466286299.0,498,,,159160,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256591,59946,,STABLE BEAMS,3795,1466282504.0,6500.0,PHYSICS_1,70,764519,3794,,378007,127091,LHC16k,
66925,p-p,2044012,,932706,234053,,725019,281725,34030.74122178333,1466307528.0,2505,,,939157,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256592,349508,,STABLE BEAMS,21081,1466286447.0,6500.0,PHYSICS_1,381,4129068,21935,,1996259,744832,LHC16k,
33756,p-p,958682,,497213,123012,,376461,143795,15627.492138979955,1466334570.0,1284,,,422022,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256619,156639,,STABLE BEAMS,9527,1466325043.0,6500.0,PHYSICS_1,140,2091560,9823,,1027661,331112,LHC16k,
13970,p-p,415702,,173770,43495,,133924,51844,7070.073307866006,1466339428.0,517,,,187293,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256620,69225,,STABLE BEAMS,4451,1466334977.0,6500.0,PHYSICS_1,82,757580,4311,,421559,145150,LHC16k,
46791,p-p,1372006,,724858,180590,,555725,213587,24214.840461176715,1466373560.0,1967,,,615323,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256658,226545,,STABLE BEAMS,14927,1466358633.0,6500.0,PHYSICS_1,257,3122223,13899,,1389051,477742,LHC16k,
76438,p-p,2262080,,1066804,265419,,820458,316482,37310.150594020575,1466411222.0,2846,,,1021864,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256676,377362,,STABLE BEAMS,23010,1466388212.0,6500.0,PHYSICS_1,413,4635543,23333,,2238385,802679,LHC16k,
53823,p-p,1710714,,766763,192659,,603696,236126,28507.480843767236,1466428667.0,2176,,,802570,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS CPV T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256677,296387,,STABLE BEAMS,17266,1466411401.0,6500.0,PHYSICS_1,336,3470255,18426,,1532332,630102,LHC16k,
39430,p-p,1286907,,568385,142006,,450118,176874,21680.690272920263,1466442069.0,1654,,,612103,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256681,225087,,STABLE BEAMS,13186,1466428883.0,6500.0,PHYSICS_1,209,2600962,14056,,1105083,485230,LHC16k,
59785,p-p,1979722,,895064,219743,,715500,281946,32734.938488158987,1466462373.0,2590,,,950819,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256684,349095,,STABLE BEAMS,19893,1466442480.0,6500.0,PHYSICS_1,,4141910,22339,,1629347,759191,LHC16k,
,p-p,,,,,,,,989.9794365431301,1466451207.0,,,,,,,,PHOS CPV,,256689,,,STABLE BEAMS,615,1466450592.0,6500.0,PHYSICS_3,,,,,,,LHC16k,
,p-p,,,,,,,,17967.634687851336,1466462358.0,,,,,,,,PHOS CPV,,256690,,,STABLE BEAMS,10964,1466451394.0,6500.0,PHYSICS_3,,,,,,,LHC16k,
11945,p-p,403515,,149584,37471,,119552,47235,6805.72381701075,1466466982.0,411,,,194014,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256691,72703,,STABLE BEAMS,4098,1466462884.0,6500.0,PHYSICS_1,67,694487,4536,,326726,158629,LHC16k,
11139,p-p,371427,,,46005,,,,6152.715258228748,1466470958.0,,,,179117,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD,,256692,66377,,STABLE BEAMS,3784,1466467174.0,6500.0,PHYSICS_1,70,,4121,,300980,144863,LHC16k,
4011,p-p,139589,,77943,19274,,62853,24546,2965.811016954921,1466473050.0,210,,,67279,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256694,25169,,STABLE BEAMS,1832,1466471218.0,6500.0,PHYSICS_1,21,363077,1584,,112808,54901,LHC16k,
37366,p-p,1272476,,562272,140623,,451244,177815,21696.277061684108,1466486478.0,1696,,,615186,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256695,227159,,STABLE BEAMS,13314,1466473164.0,6500.0,PHYSICS_1,274,2611516,14442,,1017779,499025,LHC16k,
15517,p-p,543207,,239656,59725,,192940,76300,9063.606788666577,1466492354.0,711,,,263224,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256697,97775,,STABLE BEAMS,5506,1466486848.0,6500.0,PHYSICS_1,101,1118360,6029,,430642,212674,LHC16k,
5064,p-p,131235,,74089,17874,,53845,20002,2466.057761729998,1466740662.0,164,,,54204,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256941,19927,,STABLE BEAMS,1762,1466738900.0,6500.0,PHYSICS_1,22,292449,1205,,165530,42623,LHC16k,
24068,p-p,684829,,390975,95361,,294066,111319,12647.144414150447,1466748635.0,963,,,301079,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256942,111749,,STABLE BEAMS,7814,1466740821.0,6500.0,PHYSICS_1,114,1633393,6859,,798673,236654,LHC16k,
4605,p-p,134764,,70274,17367,,53932,20586,2284.2352966243056,1466750379.0,175,,,60364,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,256944,22472,,STABLE BEAMS,1463,1466748916.0,6500.0,PHYSICS_1,34,303150,1328,,151964,48405,LHC16k,
7767,p-p,208335,,123955,30603,,92084,34553,3853.638689767225,1466829151.0,326,,,89152,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,257011,32352,,STABLE BEAMS,2679,1466826472.0,6500.0,PHYSICS_1,159,507645,2022,,265530,69700,LHC16k,
27893,p-p,800265,,429281,107336,,327060,124702,14152.605972568166,1466838047.0,1127,,,355174,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,257012,130449,,STABLE BEAMS,8798,1466829249.0,6500.0,PHYSICS_1,1139,1839796,8288,,959243,279906,LHC16k,
,p-p,,,,,,,,1961.6252227686489,1466839589.0,,,,,,,,PHOS CPV,,257014,,,STABLE BEAMS,1242,1466838347.0,6500.0,PHYSICS_3,,,,,,,LHC16k,
,p-p,,,,,,,,1444.4177171675158,1466840686.0,,,,,,,,PHOS CPV,,257015,,,STABLE BEAMS,913,1466839773.0,6500.0,PHYSICS_3,,,,,,,LHC16k,
,p-p,,,,,,,,984.3111140982769,1466841473.0,,,,,,,,PHOS CPV,,257016,,,STABLE BEAMS,631,1466840842.0,6500.0,PHYSICS_3,,,,,,,LHC16k,
,p-p,,,,,,,,1434.0364811076947,1466842491.0,,,,,,,,PHOS CPV,,257017,,,STABLE BEAMS,904,1466841587.0,6500.0,PHYSICS_3,,,,,,,LHC16k,
,p-p,,,,,,,,1639.740031551205,1466843575.0,,,,,,,,PHOS CPV,,257018,,,STABLE BEAMS,963,1466842612.0,6500.0,PHYSICS_3,,,,,,,LHC16k,
,p-p,,,,,,,,2697.734387037881,1466845727.0,,,,,,,,PHOS CPV,,257019,,,STABLE BEAMS,1557,1466844170.0,6500.0,PHYSICS_3,,,,,,,LHC16k,
,p-p,,,,,,,,1979.783566015416,1466847066.0,,,,,,,,PHOS CPV,,257020,,,STABLE BEAMS,1163,1466845903.0,6500.0,PHYSICS_3,,,,,,,LHC16k,
63422,p-p,1981737,,1001015,253087,,784490,304964,35440.725704399476,1466868913.0,2954,,,925073,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,257021,336343,,STABLE BEAMS,21573,1466847340.0,6500.0,PHYSICS_1,367,4518280,21202,,2084474,729140,LHC16k,
4792,p-p,156573,,74456,18833,,58715,22811,2918.177783033436,1466872674.0,213,,,74145,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,257026,27332,,STABLE BEAMS,1794,1466870880.0,6500.0,PHYSICS_1,42,341282,1727,,154769,58284,LHC16k,
138036,p-p,4611516,,2250537,565380,,1791135,704464,81998.67220830581,1466922291.0,6560,,,2220152,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,257028,840740,,STABLE BEAMS,49213,1466873078.0,6500.0,PHYSICS_1,1079,10422045,50621,,4279205,1749748,LHC16k,
119251,p-p,3432239,,1764659,435853,,1342101,514703,58747.83875816292,1466991922.0,4675,,,1533648,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,257071,566315,,STABLE BEAMS,35861,1466956061.0,6500.0,PHYSICS_1,780,7525754,34960,,3602376,1218535,LHC16k,
33528,p-p,980684,,386932,95962,,303971,118859,13933.416677456915,1467002845.0,1105,,,446095,,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,257075,150709,,STABLE BEAMS,8339,1466994506.0,6500.0,PHYSICS_1,236,1733885,10070,,846521,333351,LHC16k,
44144,p-p,1415970,,682295,169684,,537315,211077,24243.118761143884,1467018063.0,1943,,,672646,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,257077,245508,,STABLE BEAMS,14834,1467003229.0,6500.0,PHYSICS_1,320,3095681,15429,,1243336,530151,LHC16k,
