DAQ_time_end,VEventBit3,VEventBit2,VEventBit1,VEventBit0,VEventBit7,VEventBit6,VEventBit5,VEventBit4,run,VEventBit9,VEventBit8,fill,activeDetectors,lumi_seen,beamEnergy,beamType,VEventBit22,VEventBit23,VEventBit20,VEventBit21,VEventBit26,VEventBit27,VEventBit24,VEventBit25,VEventBit13,DAQ_time_start,VEventBit30,runDuration,VEventBit28,VEventBit29,partition,LHCBeamMode,VEventBit12,VEventBit11,VEventBit10,VEventBit17,VEventBit16,VEventBit15,VEventBit14,VEventBit19,VEventBit18,LHCperiod
1351564510.0,0,0,0,0,0,0,0,0,191032,0,0,3238,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,94704.16216018764,4000.0,p-p,181538,1454663,0,150379,739499,0,399295,192806,0,1351551654.0,0,12856,0,0,PHYSICS_1,STABLE BEAMS,0,0,75297,0,0,158259,339452,0,0,LHC12h
1480392795.0,0,0,157190,0,94020,11762,0,0,266676,151498,12216,5553,ITSSPD ITSSDD ITSSSD PHOS CPV T0 VZERO ZDC AD MUONTRK MUONTRG,46.86116085489089,6499.0,p-Pb,0,0,0,123202,0,0,0,0,11826,1480392019.0,0,776,0,0,PHYSICS_1,STABLE BEAMS,0,127504,0,0,62273,0,0,0,0,LHC16s
1475254177.0,0,0,0,0,0,0,0,0,262732,0,0,5351,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS CPV T0 ACORDE MUONTRK MUONTRG,10620.415745180151,6499.0,p-p,1745,169116,0,29333,0,0,9242,149374,35266,1475253327.0,0,850,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC16o
1351600376.0,0,0,0,0,0,0,0,0,191079,0,0,3240,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,4380.919833329553,4000.0,p-p,10687,88646,0,11428,38326,0,23278,11806,0,1351599632.0,0,744,0,0,PHYSICS_1,STABLE BEAMS,0,0,4129,0,0,7789,16579,0,0,LHC12h
1351600833.0,0,0,0,0,0,0,0,0,191081,0,0,3240,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,1133.884561779577,4000.0,p-p,0,19851,0,0,10426,0,6280,3073,0,1351600598.0,0,235,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC12h
1351602526.0,0,0,0,0,0,0,0,0,191083,0,0,3240,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0,6996.228389614381,4000.0,p-p,17694,145110,0,8566,66239,0,38175,19122,0,1351601318.0,0,1208,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC12h
1351625884.0,0,0,0,0,0,0,0,0,191105,0,0,3242,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,16443.25827452795,4000.0,p-p,32246,268692,0,34729,101649,0,71751,35523,0,1351623288.0,0,2596,0,0,PHYSICS_1,STABLE BEAMS,0,0,12708,0,0,27352,58539,0,0,LHC12h
1351629962.0,0,0,0,0,0,0,0,0,191110,0,0,3242,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,25634.63550512697,4000.0,p-p,49600,429412,0,28351,179600,0,115562,56989,0,1351626101.0,0,3861,0,0,PHYSICS_1,STABLE BEAMS,0,0,19697,0,0,41215,86853,0,0,LHC12h
1351633668.0,0,0,0,0,0,0,0,0,191114,0,0,3242,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,16494.770781981086,4000.0,p-p,25771,248276,0,14378,136824,0,68450,33644,0,1351630795.0,0,2873,0,0,PHYSICS_1,STABLE BEAMS,0,0,10323,0,0,24146,51238,0,0,LHC12h
1466357562.0,917,0,25852,0,13671,3416,0,0,256654,10117,3856,5029,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,421.1589245846912,6500.0,p-p,33,0,0,11206,0,0,0,0,3,1466357244.0,0,318,0,0,PHYSICS_1,STABLE BEAMS,0,56432,237,0,27948,8805,4172,0,0,LHC16k
1351633839.0,0,0,0,0,0,0,0,0,191120,0,0,3242,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,63.67002484385602,4000.0,p-p,0,0,0,0,0,0,0,0,0,1351633799.0,0,40,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,18,38,0,0,LHC12h
1351635579.0,0,0,0,0,0,0,0,0,191121,0,0,3242,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,7140.358521654458,4000.0,p-p,16218,131342,0,20346,82671,0,35107,17108,0,1351634218.0,0,1361,0,0,PHYSICS_1,STABLE BEAMS,0,0,6550,0,0,12635,27145,0,0,LHC12h
1466373560.0,46791,0,1372006,0,724858,180590,0,0,256658,555725,213587,5029,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,24214.840461176715,6500.0,p-p,1967,0,0,615323,0,0,0,0,257,1466358633.0,0,14927,0,0,PHYSICS_1,STABLE BEAMS,0,3122223,13899,0,1389051,477742,226545,0,0,LHC16k
1351637383.0,0,0,0,0,12552,0,0,0,191128,1968,3527,3242,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,386.3590128050265,4000.0,p-p,0,0,0,0,6603,0,0,0,0,1351637188.0,0,195,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC12h
1351638520.0,3732,0,42587,0,42348,0,0,0,191129,5601,10334,3242,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG T0 VZERO ACORDE EMCAL TRD,1641.3833545233074,4000.0,p-p,0,0,28684,17210,21754,0,0,0,385,1351637768.0,0,752,76291,0,PHYSICS_1,STABLE BEAMS,0,3516,1012,0,0,1928,0,0,0,LHC12h
1350506597.0,0,0,0,0,0,0,0,0,190235,0,0,3194,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,47058.71981447312,4000.0,p-p,91826,577097,0,71458,0,0,188886,88768,114640,1350500732.0,0,5865,0,0,PHYSICS_1,STABLE BEAMS,0,0,37404,0,0,103921,206581,0,0,LHC12h
1466411222.0,76438,0,2262080,0,1066804,265419,0,0,256676,820458,316482,5030,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,37310.150594020575,6500.0,p-p,2846,0,0,1021864,0,0,0,0,413,1466388212.0,0,23010,0,0,PHYSICS_1,STABLE BEAMS,0,4635543,23333,0,2238385,802679,377362,0,0,LHC16k
1466428667.0,53823,0,1710714,0,766763,192659,0,0,256677,603696,236126,5030,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS CPV T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,28507.480843767236,6500.0,p-p,2176,0,0,802570,0,0,0,0,336,1466411401.0,0,17266,0,0,PHYSICS_1,STABLE BEAMS,0,3470255,18426,0,1532332,630102,296387,0,0,LHC16k
1466442069.0,39430,0,1286907,0,568385,142006,0,0,256681,450118,176874,5030,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,21680.690272920263,6500.0,p-p,1654,0,0,612103,0,0,0,0,209,1466428883.0,0,13186,0,0,PHYSICS_1,STABLE BEAMS,0,2600962,14056,0,1105083,485230,225087,0,0,LHC16k
1434151549.0,0,0,1206004,2530843,0,0,2357103,0,226466,0,0,3855,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS CPV PMD MUONTRK MUONTRG FMD T0 VZERO ZDC ACORDE EMCAL AD TRD,91.53042299056756,6500.0,p-p,0,0,681027,1064682,0,0,0,0,0,1434149604.0,0,1945,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,0,0,209175,0,LHC15f
1466446829.0,0,0,0,0,0,0,0,0,256686,0,0,5030,PHOS CPV,6514.138215061518,6500.0,p-p,0,0,0,0,0,0,0,0,0,1466442883.0,0,3946,0,0,PHYSICS_3,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC16k
1350510777.0,0,0,0,0,0,0,0,0,190237,0,0,3194,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,24652.38077085045,4000.0,p-p,45627,287483,0,36798,0,0,94054,44052,64754,1350507332.0,0,3445,0,0,PHYSICS_1,STABLE BEAMS,0,0,19096,0,0,42929,95259,0,0,LHC12h
1466450399.0,0,0,0,0,0,0,0,0,256688,0,0,5030,PHOS CPV,3726.35640585698,6500.0,p-p,0,0,0,0,0,0,0,0,0,1466448135.0,0,2264,0,0,PHYSICS_3,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC16k
1466470958.0,11139,0,371427,0,0,46005,0,0,256692,0,0,5030,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD,6152.715258228748,6500.0,p-p,0,0,0,179117,0,0,0,0,70,1466467174.0,0,3784,0,0,PHYSICS_1,STABLE BEAMS,0,0,4121,0,300980,144863,66377,0,0,LHC16k
1467311039.0,0,0,1766350,0,0,0,0,0,257325,0,0,5059,PHOS CPV,1260.604128638379,6500.0,p-p,0,0,0,704554,0,0,0,0,0,1467310220.0,0,819,0,0,PHYSICS_3,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC16k
1466473050.0,4011,0,139589,0,77943,19274,0,0,256694,62853,24546,5030,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,2965.811016954921,6500.0,p-p,210,0,0,67279,0,0,0,0,21,1466471218.0,0,1832,0,0,PHYSICS_1,STABLE BEAMS,0,363077,1584,0,112808,54901,25169,0,0,LHC16k
1351655973.0,0,0,0,0,0,0,0,0,191159,0,0,3244,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,9921.031088528054,4000.0,p-p,23535,202303,0,23421,69388,0,52562,26316,0,1351654419.0,0,1554,0,0,PHYSICS_1,STABLE BEAMS,0,0,9140,0,0,17495,37226,0,0,LHC12h
1342410824.0,0,0,0,0,0,0,0,0,184780,0,0,2848,ITSSPD ITSSDD ITSSSD PHOS T0 EMCAL,15393.546975132298,4000.0,p-p,0,0,0,134926,0,0,0,0,121144,1342399213.0,0,11611,0,0,PHYSICS_2,STABLE BEAMS,0,0,4895810,0,0,0,0,0,0,LHC12d
1350530574.0,21096,0,364881,0,235165,0,0,0,190242,34767,72870,3194,ITSSPD ITSSDD ITSSSD TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,14251.713491025705,4000.0,p-p,0,0,240978,158578,0,0,0,0,6005,1350526769.0,0,3805,604377,0,PHYSICS_1,STABLE BEAMS,0,35852,10509,0,0,21493,0,0,0,LHC12h
1350540769.0,35268,0,844593,0,447807,0,0,0,190244,66323,139945,3194,ITSSPD ITSSDD ITSSSD HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,27159.101326483255,4000.0,p-p,0,0,555835,367309,0,0,0,0,13954,1350531736.0,0,9033,1288828,0,PHYSICS_1,STABLE BEAMS,0,68667,21784,0,0,44171,0,0,0,LHC12h
1351719994.0,0,0,0,0,0,0,0,0,191217,0,0,3249,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,15169.746879415181,4000.0,p-p,6384,120614,0,34177,44750,0,32548,16318,0,1351717757.0,0,2237,0,0,PHYSICS_1,STABLE BEAMS,0,0,162591,0,0,18567,34399,0,0,LHC12h
1351722385.0,0,0,0,0,0,0,0,0,191222,0,0,3249,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,12804.849280097049,4000.0,p-p,30632,239558,0,25017,85683,0,62621,31089,0,1351720501.0,0,1884,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC12h
1351730379.0,0,0,0,0,0,0,0,0,191224,0,0,3249,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,47797.33219520035,4000.0,p-p,57160,833175,0,93596,350248,0,222527,108072,0,1351722905.0,0,7474,0,0,PHYSICS_1,STABLE BEAMS,0,0,36457,0,0,97893,229854,0,0,LHC12h
1351731739.0,112,0,11823,0,1415,0,0,0,191225,206,369,3249,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,2550.10856595635,4000.0,p-p,0,0,8084,4788,507,0,0,0,20,1351730888.0,0,851,1072,0,PHYSICS_1,STABLE BEAMS,0,112,22,0,0,54,0,0,0,LHC12h
1351732597.0,588,0,14227,0,5577,0,0,0,191226,712,1339,3249,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,245.3074813520662,4000.0,p-p,0,0,9590,5787,1983,0,0,0,103,1351732441.0,0,156,6155,0,PHYSICS_1,STABLE BEAMS,0,510,173,0,0,347,0,0,0,LHC12h
1351734248.0,11855,0,86608,0,110787,0,0,0,191227,14001,26957,3249,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,4036.198948092066,4000.0,p-p,0,0,58017,35335,44800,0,0,0,2043,1351732928.0,0,1320,125103,0,PHYSICS_1,STABLE BEAMS,0,10816,3378,0,0,6966,0,0,0,LHC12h
1351737568.0,11771,0,102862,0,125669,0,0,0,191229,16396,31737,3249,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,7072.332117260004,4000.0,p-p,0,0,68718,42131,55863,0,0,0,1318,1351735405.0,0,2163,299979,0,PHYSICS_1,STABLE BEAMS,0,10869,3675,0,0,8380,0,0,0,LHC12h
1351739488.0,3999,0,43183,0,43680,0,0,0,191230,5666,11191,3249,ITSSPD ITSSDD ITSSSD TPC HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,3080.4624405297977,4000.0,p-p,0,0,28795,17835,19572,0,0,0,458,1351738572.0,0,916,103274,0,PHYSICS_1,STABLE BEAMS,0,3777,1307,0,0,2911,0,0,0,LHC12h
1312540228.0,0,0,51764,0,255978,0,0,0,158471,34854,74899,2006,ITSSPD ITSSSD TPC TRD HMPID MUONTRK MUONTRG FMD T0 VZERO ACORDE,12097.19436042537,3500.0,p-p,0,0,0,0,0,0,0,0,0,1312535074.0,0,5154,0,0,PHYSICS_1,STABLE BEAMS,0,52689,0,0,0,0,0,0,0,LHC11d
1351752878.0,0,0,0,0,0,0,0,0,191240,0,0,3249,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,101.43363477426337,4000.0,p-p,0,0,0,0,0,0,0,0,0,1351752813.0,0,65,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC12h
1351754818.0,110,0,14004,0,2735,0,0,0,191241,398,798,3249,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,4447.1221562307255,4000.0,p-p,0,0,9210,5952,1786,0,0,0,30,1351753181.0,0,1637,3957,0,PHYSICS_1,STABLE BEAMS,0,145,48,0,0,106,0,0,0,LHC12h
1351756406.0,932,0,43170,0,49631,0,0,0,191242,7209,14594,3249,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,3182.081949681446,4000.0,p-p,0,0,28476,18232,36694,0,0,0,227,1351755095.0,0,1311,46287,0,PHYSICS_1,STABLE BEAMS,0,1242,777,0,0,163251,0,0,0,LHC12h
1351763491.0,15934,0,367043,0,233247,0,0,0,191244,30397,61278,3249,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,13387.022716678004,4000.0,p-p,0,0,242006,154867,178708,0,0,0,4088,1351757737.0,0,5754,727706,0,PHYSICS_1,STABLE BEAMS,0,23995,9121,0,0,22263,0,0,0,LHC12h
1351765240.0,1742,0,51853,0,27120,0,0,0,191245,3511,7190,3249,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,2935.4713485739017,4000.0,p-p,0,0,34178,21957,21184,0,0,0,525,1351763796.0,0,1444,92565,0,PHYSICS_1,STABLE BEAMS,0,2951,1095,0,0,2284,0,0,0,LHC12h
1351766834.0,2232,0,71990,0,36056,0,0,0,191247,4728,9627,3249,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,1946.103115591174,4000.0,p-p,0,0,47562,30594,28585,0,0,0,706,1351765741.0,0,1093,128011,0,PHYSICS_1,STABLE BEAMS,0,3927,1571,0,0,3236,0,0,0,LHC12h
1351769790.0,5622,0,191962,0,94865,0,0,0,191248,12049,24928,3249,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,4980.892539529247,4000.0,p-p,0,0,126118,81195,77328,0,0,0,2026,1351767099.0,0,2691,344934,0,PHYSICS_1,STABLE BEAMS,0,10349,4176,0,0,8501,0,0,0,LHC12h
1312551748.0,0,0,84686,0,474679,0,0,0,158492,62863,142052,2006,ITSSPD ITSSDD ITSSSD TPC TRD HMPID MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL,24302.95464519563,3500.0,p-p,0,0,0,0,0,0,0,0,0,1312541624.0,0,10124,0,0,PHYSICS_1,STABLE BEAMS,0,100834,338478,0,0,0,0,0,0,LHC11d
1312565588.0,0,0,948919,0,0,0,0,0,158508,0,0,2006,ITSSPD ITSSSD TPC HMPID MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1312562500.0,0,3088,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11d
1312569655.0,0,0,1197329,0,0,0,0,0,158509,0,0,2006,ITSSPD ITSSSD TPC HMPID MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1312565810.0,0,3845,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11d
1312575268.0,0,0,1506813,0,0,0,0,0,158511,0,0,2006,ITSSPD ITSSSD TPC HMPID MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1312570923.0,0,4345,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11d
1312589416.0,0,0,121785,0,472686,0,0,0,158516,63683,145273,2006,ITSSPD ITSSDD ITSSSD TPC TRD HMPID MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL,26294.468581626767,3500.0,p-p,0,0,0,0,0,0,0,0,0,1312577130.0,0,12286,0,0,PHYSICS_1,STABLE BEAMS,0,103885,368362,0,0,0,0,0,0,LHC11d
1312603042.0,0,0,81538,0,318640,0,0,0,158520,43445,98966,2006,ITSSPD ITSSDD ITSSSD TPC TRD HMPID MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL,19535.822126596686,3500.0,p-p,0,0,0,0,0,0,0,0,0,1312594726.0,0,8316,0,0,PHYSICS_1,STABLE BEAMS,0,70968,253703,0,0,0,0,0,0,LHC11d
1312608768.0,0,0,25442,0,98595,0,0,0,158526,13021,30380,2006,ITSSPD ITSSDD ITSSSD TPC TRD HMPID MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL,5812.882512363407,3500.0,p-p,0,0,0,0,0,0,0,0,0,1312606140.0,0,2628,0,0,PHYSICS_1,STABLE BEAMS,0,22087,77838,0,0,0,0,0,0,LHC11d
1351822125.0,0,0,0,0,0,0,0,0,191306,0,0,3252,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,65.46306366081251,4000.0,p-p,0,0,0,0,0,0,0,0,0,1351822087.0,0,38,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,58,115,0,0,LHC12h
1351823404.0,0,0,0,0,0,0,0,0,191307,0,0,3252,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,7567.964223582499,4000.0,p-p,11256,140519,0,16604,51643,0,37554,18245,0,1351822291.0,0,1113,0,0,PHYSICS_1,STABLE BEAMS,0,0,5466,0,0,14703,33321,0,0,LHC12h
1351832501.0,0,0,0,0,0,0,0,0,191309,0,0,3252,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,64501.83875133702,4000.0,p-p,91782,1104062,0,111052,465786,0,298979,145492,0,1351823603.0,0,8898,0,0,PHYSICS_1,STABLE BEAMS,0,0,46779,0,0,125620,279352,0,0,LHC12h
1351845669.0,0,0,0,0,0,0,0,0,191329,0,0,3253,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,11212.845627736899,4000.0,p-p,12607,208286,0,20259,81272,0,58186,28872,0,1351843889.0,0,1780,0,0,PHYSICS_1,STABLE BEAMS,0,0,6065,0,0,15604,34931,0,0,LHC12h
1351849439.0,0,0,0,0,0,0,0,0,191337,0,0,3253,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,10290.9662481224,4000.0,p-p,11484,186820,0,9516,48432,0,52181,25732,0,1351847832.0,0,1607,0,0,PHYSICS_1,STABLE BEAMS,0,0,5613,0,0,13893,31271,0,0,LHC12h
1351851844.0,0,0,0,0,0,0,0,0,191340,0,0,3253,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,9471.02625682373,4000.0,p-p,12139,141140,0,10672,50782,0,38345,18829,0,1351850324.0,0,1520,0,0,PHYSICS_1,STABLE BEAMS,0,0,6033,0,0,15782,35729,0,0,LHC12h
1351854489.0,0,0,0,0,0,0,0,0,191343,0,0,3253,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,9924.383166770771,4000.0,p-p,10063,117512,0,10364,44865,0,32167,15816,0,1351852932.0,0,1557,0,0,PHYSICS_1,STABLE BEAMS,0,0,5057,0,0,19554,41687,0,0,LHC12h
1351856488.0,0,0,0,0,0,0,0,0,191344,0,0,3253,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,9685.259582805094,4000.0,p-p,14909,172984,0,13538,68586,0,47584,22720,0,1351854781.0,0,1707,0,0,PHYSICS_1,STABLE BEAMS,0,0,7353,0,0,18086,41131,0,0,LHC12h
1351929929.0,0,0,0,0,0,0,0,0,191388,0,0,3259,ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,25651.016966438747,4000.0,p-p,55635,390090,0,73873,465091,0,108856,51762,0,1351923299.0,0,6630,0,0,PHYSICS_1,STABLE BEAMS,0,0,28957,0,0,50804,114731,0,0,LHC12h
1440451285.0,0,0,352740,1198114,0,0,688534,0,233969,0,0,4266,ITSSPD ITSSDD ITSSSD TPC HMPID PHOS CPV MUONTRK MUONTRG FMD T0 VZERO ZDC ACORDE AD TRD,21.242608013184896,6500.0,p-p,0,0,173385,261172,0,0,0,0,0,1440450763.0,0,522,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,0,0,115880,0,LHC15h
1466740662.0,5064,0,131235,0,74089,17874,0,0,256941,53845,20002,5038,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,2466.057761729998,6500.0,p-p,164,0,0,54204,0,0,0,0,22,1466738900.0,0,1762,0,0,PHYSICS_1,STABLE BEAMS,0,292449,1205,0,165530,42623,19927,0,0,LHC16k
1466748635.0,24068,0,684829,0,390975,95361,0,0,256942,294066,111319,5038,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,12647.144414150447,6500.0,p-p,963,0,0,301079,0,0,0,0,114,1466740821.0,0,7814,0,0,PHYSICS_1,STABLE BEAMS,0,1633393,6859,0,798673,236654,111749,0,0,LHC16k
1466750379.0,4605,0,134764,0,70274,17367,0,0,256944,53932,20586,5038,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,2284.2352966243056,6500.0,p-p,175,0,0,60364,0,0,0,0,34,1466748916.0,0,1463,0,0,PHYSICS_1,STABLE BEAMS,0,303150,1328,0,151964,48405,22472,0,0,LHC16k
1440462278.0,0,0,1434745,4892353,0,0,2800529,0,233973,0,0,4266,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS CPV MUONTRK MUONTRG FMD T0 VZERO ZDC ACORDE AD,67.9474861418111,6500.0,p-p,0,0,700347,1050036,0,0,0,0,0,1440460322.0,0,1956,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,0,0,479743,0,LHC15h
1440467918.0,0,0,4341395,14726655,0,0,8481209,0,233974,0,0,4266,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS CPV MUONTRK MUONTRG FMD T0 VZERO ZDC ACORDE AD,293.0096600861723,6500.0,p-p,0,0,2140358,3218262,0,0,0,0,0,1440462346.0,0,5572,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,0,0,1422463,0,LHC15h
1440469559.0,0,0,1136803,3857744,0,0,2221059,0,233975,0,0,4266,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS CPV MUONTRK MUONTRG FMD T0 VZERO ZDC ACORDE AD TRD,68.49953002358696,6500.0,p-p,0,0,560205,841475,0,0,0,0,0,1440468080.0,0,1479,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,0,0,374526,0,LHC15h
1351969133.0,0,0,0,0,0,0,0,0,191443,0,0,3261,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,8900.739775341033,4000.0,p-p,14791,171816,0,19259,61868,0,44995,22404,0,1351967746.0,0,1387,0,0,PHYSICS_1,STABLE BEAMS,0,0,7037,0,0,17209,39566,0,0,LHC12h
1351969861.0,0,0,0,0,0,0,0,0,191445,0,0,3261,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,2984.651481645576,4000.0,p-p,2549,31126,0,2845,11302,0,8327,4177,0,1351969360.0,0,501,0,0,PHYSICS_1,STABLE BEAMS,0,0,1228,0,0,5701,13220,0,0,LHC12h
1351970034.0,0,0,0,0,0,0,0,0,191446,0,0,3261,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,70.17160947493196,4000.0,p-p,0,0,0,0,0,0,0,0,0,1351969996.0,0,38,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,17,38,0,0,LHC12h
