run, fill, bcs, bcsA, bcsC, bcsE, run_duration, mu, interactionRate, refCounts, lumi_seen, class_lMb, class_lMa, class_l0b, class_l0a, class_l1b, class_l1a, class_l2b, class_l2a, class_lifetime, class_lumi, class_ds, alias_recorded, alias_reconstructed, alias_accepted, alias_l0b_rate, alias_lifetime, alias_lumi_recorded, alias_lumi_reconstructed
263682, 5418, 1861, 359, 263, 2, 15569, 0.00601842, 125947, 7.83405e+08, 26144.9, 0, 0, 0, 0, 0, 0, 0, 0, 2.42937e-07, 0.00635157, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263689, 5418, 1861, 359, 263, 2, 3915, 0.00576827, 120712, 1.88817e+08, 6301.18, 0, 0, 0, 0, 0, 0, 0, 0, 2.57772e-07, 0.00162426, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263690, 5418, 1861, 359, 263, 2, 12537, 0.00592227, 123935, 6.20773e+08, 20717, 0, 0, 0, 0, 0, 0, 0, 0, 2.45556e-07, 0.00508718, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263691, 5418, 1861, 359, 263, 2, 5317, 0.00590044, 123478, 2.62304e+08, 8753.78, 0, 0, 0, 0, 0, 0, 0, 0, 2.57473e-07, 0.00225387, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263737, 5421, 1940, 280, 280, 2, 4542, 0.00568013, 123914, 2.24871e+08, 7504.21, 0, 0, 0, 0, 0, 0, 0, 0, 2.48666e-07, 0.00186604, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263738, 5421, 1940, 280, 280, 2, 852, 0.00550201, 120028, 4.08606e+07, 1363.52, 0, 0, 0, 0, 0, 0, 0, 0, 1.80179e-07, 0.000245678, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263739, 5421, 1940, 280, 280, 2, 3625, 0.00585966, 127830, 1.85137e+08, 6178.47, 0, 0, 0, 0, 0, 0, 0, 0, 2.49099e-07, 0.00153905, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263741, 5421, 1940, 280, 280, 2, 24093, 0.00574635, 125358, 1.20672e+09, 40270.1, 0, 0, 0, 0, 0, 0, 0, 0, 2.51033e-07, 0.0101091, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263743, 5421, 1940, 280, 280, 2, 14216, 0.00574054, 125232, 7.113e+08, 23737.2, 0, 0, 0, 0, 0, 0, 0, 0, 2.57699e-07, 0.00611705, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263744, 5421, 1940, 280, 280, 2, 696, 0.00551698, 120355, 3.34698e+07, 1116.89, 0, 0, 0, 0, 0, 0, 0, 0, 2.60621e-07, 0.000291085, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263784, 5423, 1940, 280, 280, 2, 2797, 0.00562732, 122762, 1.37191e+08, 4578.19, 0, 0, 0, 0, 0, 0, 0, 0, 2.44264e-07, 0.00111829, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263785, 5423, 1940, 280, 280, 2, 7538, 0.00575141, 125469, 3.77879e+08, 12610.4, 0, 0, 0, 0, 0, 0, 0, 0, 2.40394e-07, 0.00303147, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263786, 5423, 1940, 280, 280, 2, 8963, 0.00560876, 122357, 4.38182e+08, 14622.5, 0, 0, 0, 0, 0, 0, 0, 0, 2.3612e-07, 0.00345265, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263787, 5423, 1940, 280, 280, 2, 8720, 0.00575597, 125568, 4.37478e+08, 14599.4, 0, 0, 0, 0, 0, 0, 0, 0, 2.55753e-07, 0.00373384, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263789, 5423, 1940, 280, 280, 2, 2050, 0.00567747, 123856, 1.01446e+08, 3385.39, 0, 0, 0, 0, 0, 0, 0, 0, 2.3228e-07, 0.00078636, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263790, 5423, 1940, 280, 280, 2, 1009, 0.00574, 125220, 5.04808e+07, 1684.62, 0, 0, 0, 0, 0, 0, 0, 0, 2.51788e-07, 0.000424169, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263792, 5423, 1940, 280, 280, 2, 5988, 0.00590745, 128873, 3.08312e+08, 10289.2, 0, 0, 0, 0, 0, 0, 0, 0, 2.54663e-07, 0.00262028, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263793, 5423, 1940, 280, 280, 2, 1806, 0.00587509, 128167, 9.2479e+07, 3086.26, 0, 0, 0, 0, 0, 0, 0, 0, 2.61121e-07, 0.000805886, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263797, 5423, 1940, 280, 280, 2, 364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
263798, 5423, 1940, 280, 280, 2, 349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
263799, 5423, 1940, 280, 280, 2, 364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
263800, 5423, 1940, 280, 280, 2, 349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
263801, 5423, 1940, 280, 280, 2, 343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
263803, 5423, 1940, 280, 280, 2, 2127, 0.00593146, 129397, 1.0996e+08, 3669.69, 0, 0, 0, 0, 0, 0, 0, 0, 2.24154e-07, 0.000822575, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263810, 5423, 1940, 280, 280, 2, 671, 0.00571115, 124590, 3.34019e+07, 1114.67, 0, 0, 0, 0, 0, 0, 0, 0, 2.61174e-07, 0.000291122, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263813, 5423, 1940, 280, 280, 2, 1393, 0.0226506, 494129, 2.74085e+08, 9177.62, 0, 0, 0, 0, 0, 0, 0, 0, 1.24447e-07, 0.00114212, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263814, 5423, 1940, 280, 280, 2, 395, 0.0248946, 543083, 8.53814e+07, 2860.24, 0, 0, 0, 0, 0, 0, 0, 0, 1.6134e-07, 0.000461472, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263823, 5423, 1940, 280, 280, 2, 1781, 0.0232317, 506806, 3.59376e+08, 12034.9, 0, 0, 0, 0, 0, 0, 0, 0, 1.44867e-07, 0.00174347, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263824, 5423, 1940, 280, 280, 2, 1059, 0.0225081, 491022, 2.07063e+08, 6933.22, 0, 0, 0, 0, 0, 0, 0, 0, 1.34959e-07, 0.000935702, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263829, 5423, 1940, 280, 280, 2, 1441, 0.0227251, 495755, 2.84458e+08, 9525.1, 0, 0, 0, 0, 0, 0, 0, 0, 1.43434e-07, 0.00136622, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263830, 5423, 1940, 280, 280, 2, 1773, 0.0238563, 520433, 3.67336e+08, 12303, 0, 0, 0, 0, 0, 0, 0, 0, 1.57304e-07, 0.00193532, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263861, 5424, 1940, 280, 280, 2, 814, 0.00574863, 125408, 4.0786e+07, 1361.1, 0, 0, 0, 0, 0, 0, 0, 0, 2.51324e-07, 0.000342076, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263863, 5424, 1940, 280, 280, 2, 3747, 0.00584905, 127599, 1.91022e+08, 6374.84, 0, 0, 0, 0, 0, 0, 0, 0, 2.41956e-07, 0.00154243, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263866, 5424, 1940, 280, 280, 2, 4112, 0.00591001, 128929, 2.11811e+08, 7068.72, 0, 0, 0, 0, 0, 0, 0, 0, 2.52083e-07, 0.0017819, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263905, 5427, 1940, 280, 280, 2, 2075, 0.0057047, 124450, 1.03176e+08, 3443.11, 0, 0, 0, 0, 0, 0, 0, 0, 2.49325e-07, 0.000858454, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263916, 5427, 1940, 280, 280, 2, 3961, 0.00565952, 123464, 1.95395e+08, 6520.55, 0, 0, 0, 0, 0, 0, 0, 0, 2.46222e-07, 0.0016055, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263917, 5427, 1940, 280, 280, 2, 1045, 0.00556415, 121384, 5.06819e+07, 1691.28, 0, 0, 0, 0, 0, 0, 0, 0, 2.57258e-07, 0.000435094, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263920, 5427, 1940, 280, 280, 2, 1863, 0.0055466, 121001, 9.00698e+07, 3005.66, 0, 0, 0, 0, 0, 0, 0, 0, 2.66503e-07, 0.000801019, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263922, 5427, 1940, 280, 280, 2, 3634, 0.0456209, 995233, 1.43355e+09, 48222.4, 0, 0, 0, 0, 0, 0, 0, 0, 1.96938e-07, 0.00949684, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263923, 5427, 1940, 280, 280, 2, 923, 0.00580284, 126591, 4.66831e+07, 1557.91, 0, 0, 0, 0, 0, 0, 0, 0, 1.53475e-07, 0.0002391, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263977, 5433, 1697, 343, 343, 2, 3305, 0.0064511, 123105, 1.62535e+08, 5424.82, 0, 0, 0, 0, 0, 0, 0, 0, 2.4919e-07, 0.00135181, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263978, 5433, 1697, 343, 343, 2, 3277, 0.00637824, 121714, 1.5934e+08, 5318.11, 0, 0, 0, 0, 0, 0, 0, 0, 2.04388e-07, 0.00108696, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263979, 5433, 1697, 343, 343, 2, 13630, 0.00649471, 123937, 6.74828e+08, 22523.5, 0, 0, 0, 0, 0, 0, 0, 0, 2.48702e-07, 0.00560164, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263981, 5433, 1697, 343, 343, 2, 1378, 0.00645526, 123184, 6.78116e+07, 2263.3, 0, 0, 0, 0, 0, 0, 0, 0, 2.09142e-07, 0.000473352, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263984, 5433, 1697, 343, 343, 2, 2097, 0.00631368, 120483, 1.00933e+08, 3368.69, 0, 0, 0, 0, 0, 0, 0, 0, 2.5753e-07, 0.000867539, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
263985, 5433, 1697, 343, 343, 2, 2195, 0.00654763, 124947, 1.0956e+08, 3656.78, 0, 0, 0, 0, 0, 0, 0, 0, 2.48481e-07, 0.000908641, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264033, 5437, 1940, 280, 280, 2, 7601, 0.00581544, 126866, 3.85274e+08, 12857.4, 0, 0, 0, 0, 0, 0, 0, 0, 2.23379e-07, 0.00287207, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264035, 5437, 1940, 280, 280, 2, 600, 0.00567731, 123852, 2.96908e+07, 990.818, 0, 0, 0, 0, 0, 0, 0, 0, 1.57477e-07, 0.000156031, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264036, 5437, 1940, 280, 280, 2, 430, 0.00573499, 125111, 2.14944e+07, 717.301, 0, 0, 0, 0, 0, 0, 0, 0, 2.45857e-07, 0.000176353, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264076, 5439, 1940, 280, 280, 2, 20860, 0.005676, 123824, 1.03201e+09, 34439.5, 0, 0, 0, 0, 0, 0, 0, 0, 2.26154e-07, 0.00778863, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264078, 5439, 1940, 280, 280, 2, 14569, 0.00568503, 124021, 7.21921e+08, 24091.4, 0, 0, 0, 0, 0, 0, 0, 0, 2.13755e-07, 0.00514967, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264082, 5439, 1940, 280, 280, 2, 5703, 0.00568208, 123956, 2.82448e+08, 9425.63, 0, 0, 0, 0, 0, 0, 0, 0, 2.18691e-07, 0.0020613, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264085, 5439, 1940, 280, 280, 2, 12475, 0.00577001, 125875, 6.2739e+08, 20937.1, 0, 0, 0, 0, 0, 0, 0, 0, 2.25437e-07, 0.00472, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264086, 5439, 1940, 280, 280, 2, 1374, 0.00559659, 122091, 6.70263e+07, 2236.71, 0, 0, 0, 0, 0, 0, 0, 0, 2.29881e-07, 0.000514178, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264109, 5441, 1940, 280, 280, 2, 21500, 0.00575066, 125452, 1.07765e+09, 35963, 0, 0, 0, 0, 0, 0, 0, 0, 2.15299e-07, 0.00774281, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264110, 5441, 1940, 280, 280, 2, 6546, 0.00574776, 125389, 3.27942e+08, 10944, 0, 0, 0, 0, 0, 0, 0, 0, 2.27316e-07, 0.00248773, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264129, 5442, 1940, 280, 280, 2, 2281, 0.00565052, 123268, 1.12343e+08, 3748.98, 0, 0, 0, 0, 0, 0, 0, 0, 1.94264e-07, 0.000728292, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264133, 5442, 1940, 280, 280, 2, 553, 0.00563225, 122869, 2.71481e+07, 905.956, 0, 0, 0, 0, 0, 0, 0, 0, 1.51246e-07, 0.000137022, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264134, 5442, 1940, 280, 280, 2, 1080, 0.00548547, 119667, 5.16395e+07, 1723.21, 0, 0, 0, 0, 0, 0, 0, 0, 2.19856e-07, 0.000378857, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264137, 5442, 1940, 280, 280, 2, 6496, 0.0056004, 122174, 3.17102e+08, 10581.9, 0, 0, 0, 0, 0, 0, 0, 0, 2.21748e-07, 0.00234652, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264138, 5442, 1940, 280, 280, 2, 1712, 0.00549757, 119931, 8.20386e+07, 2737.63, 0, 0, 0, 0, 0, 0, 0, 0, 2.21489e-07, 0.000606355, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264139, 5442, 1940, 280, 280, 2, 21098, 0.00578058, 126105, 1.063e+09, 35474.2, 0, 0, 0, 0, 0, 0, 0, 0, 2.17942e-07, 0.00773132, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264164, 5442, 1940, 280, 280, 2, 8899, 0.0057759, 126003, 4.48002e+08, 14950.7, 0, 0, 0, 0, 0, 0, 0, 0, 2.09496e-07, 0.00313211, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264168, 5442, 1940, 280, 280, 2, 4348, 0.0056846, 124011, 2.15435e+08, 7189.34, 0, 0, 0, 0, 0, 0, 0, 0, 2.19418e-07, 0.00157747, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264188, 5443, 1940, 280, 280, 2, 18900, 0.00569692, 124280, 9.38488e+08, 31318.6, 0, 0, 0, 0, 0, 0, 0, 0, 2.01241e-07, 0.00630257, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264190, 5443, 1940, 280, 280, 2, 17027, 0.00566255, 123530, 8.40387e+08, 28044.6, 0, 0, 0, 0, 0, 0, 0, 0, 2.22215e-07, 0.00623195, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264192, 5443, 1940, 280, 280, 2, 297, 0.00576354, 125733, 1.49199e+07, 497.904, 0, 0, 0, 0, 0, 0, 0, 0, 3.09128e-10, 1.53916e-07, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264194, 5443, 1940, 280, 280, 2, 671, 0.00567028, 123699, 3.31631e+07, 1106.69, 0, 0, 0, 0, 0, 0, 0, 0, 2.28695e-07, 0.000253094, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264197, 5443, 1940, 280, 280, 2, 5577, 0.00589679, 128640, 2.86632e+08, 9565.68, 0, 0, 0, 0, 0, 0, 0, 0, 2.22611e-07, 0.00212942, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264198, 5443, 1940, 280, 280, 2, 5508, 0.00581478, 126851, 2.79154e+08, 9315.95, 0, 0, 0, 0, 0, 0, 0, 0, 2.12188e-07, 0.00197673, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264232, 5446, 1940, 280, 280, 2, 2047, 0.00558647, 121871, 9.96762e+07, 3326.26, 0, 0, 0, 0, 0, 0, 0, 0, 1.8986e-07, 0.000631524, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264233, 5446, 1940, 280, 280, 2, 14536, 0.00571903, 124762, 7.24589e+08, 24180.6, 0, 0, 0, 0, 0, 0, 0, 0, 2.15136e-07, 0.00520211, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264235, 5446, 1940, 280, 280, 2, 11439, 0.00573016, 125005, 5.71319e+08, 19065.8, 0, 0, 0, 0, 0, 0, 0, 0, 2.13945e-07, 0.00407904, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264238, 5446, 1940, 280, 280, 2, 3929, 0.00555746, 121238, 1.90326e+08, 6351.24, 0, 0, 0, 0, 0, 0, 0, 0, 2.26789e-07, 0.00144039, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264259, 5448, 1940, 280, 280, 2, 2521, 0.00559037, 121956, 1.22843e+08, 4099.33, 0, 0, 0, 0, 0, 0, 0, 0, 2.21481e-07, 0.000907924, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264260, 5448, 1940, 280, 280, 2, 3510, 0.00572806, 124959, 1.75242e+08, 5848.1, 0, 0, 0, 0, 0, 0, 0, 0, 1.82951e-07, 0.00106992, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264261, 5448, 1940, 280, 280, 2, 1969, 0.00589064, 128506, 1.01092e+08, 3373.71, 0, 0, 0, 0, 0, 0, 0, 0, 1.71397e-07, 0.000578246, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264262, 5448, 1940, 280, 280, 2, 1821, 0.0057965, 126452, 9.20012e+07, 3070.26, 0, 0, 0, 0, 0, 0, 0, 0, 1.71352e-07, 0.000526095, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264264, 5448, 1940, 280, 280, 2, 3068, 0.00563467, 122922, 1.5068e+08, 5028.33, 0, 0, 0, 0, 0, 0, 0, 0, 1.72803e-07, 0.000868911, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264265, 5448, 1940, 280, 280, 2, 3058, 0.00568887, 124104, 1.51632e+08, 5060.15, 0, 0, 0, 0, 0, 0, 0, 0, 1.82613e-07, 0.000924046, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264266, 5448, 1940, 280, 280, 2, 1801, 0.00567701, 123846, 8.91172e+07, 2973.95, 0, 0, 0, 0, 0, 0, 0, 0, 1.59625e-07, 0.000474718, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264267, 5448, 1940, 280, 280, 2, 1872, 0.00597922, 130439, 9.75557e+07, 3255.75, 0, 0, 0, 0, 0, 0, 0, 0, 1.72764e-07, 0.000562474, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264273, 5448, 1940, 280, 280, 2, 1905, 0.00585212, 127666, 9.71676e+07, 3242.71, 0, 0, 0, 0, 0, 0, 0, 0, 1.52952e-07, 0.00049598, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264277, 5448, 1940, 280, 280, 2, 7442, 0.00571069, 124580, 3.70428e+08, 12361.7, 0, 0, 0, 0, 0, 0, 0, 0, 1.62627e-07, 0.00201035, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264279, 5448, 1940, 280, 280, 2, 6179, 0.0057232, 124853, 3.08234e+08, 10286.2, 0, 0, 0, 0, 0, 0, 0, 0, 2.12935e-07, 0.0021903, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264281, 5448, 1940, 280, 280, 2, 1913, 0.00564067, 123053, 9.40539e+07, 3138.67, 0, 0, 0, 0, 0, 0, 0, 0, 2.27788e-07, 0.000714952, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264305, 5450, 1940, 280, 280, 2, 818, 0.00567866, 123882, 4.0488e+07, 1351.13, 0, 0, 0, 0, 0, 0, 0, 0, 1.36669e-07, 0.000184658, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264306, 5450, 1940, 280, 280, 2, 9511, 0.00571795, 124739, 4.74014e+08, 15818.6, 0, 0, 0, 0, 0, 0, 0, 0, 2.20602e-07, 0.00348961, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264312, 5450, 1940, 280, 280, 2, 1876, 0.00565318, 123326, 9.24392e+07, 3084.79, 0, 0, 0, 0, 0, 0, 0, 0, 2.17546e-07, 0.000671083, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264336, 5451, 1940, 280, 280, 2, 7495, 0.00564279, 123099, 3.68635e+08, 12301.7, 0, 0, 0, 0, 0, 0, 0, 0, 2.18781e-07, 0.00269138, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264339, 5451, 1940, 280, 280, 2, 482, 0.00599356, 130751, 2.51787e+07, 840.296, 0, 0, 0, 0, 0, 0, 0, 0, 1.18927e-07, 9.99341e-05, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264340, 5451, 1940, 280, 280, 2, 281, 0.00590525, 128825, 1.44628e+07, 482.664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264341, 5451, 1940, 280, 280, 2, 3613, 0.00597709, 130392, 1.88217e+08, 6281.41, 0, 0, 0, 0, 0, 0, 0, 0, 2.29703e-07, 0.00144286, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264345, 5451, 1940, 280, 280, 2, 18526, 0.0057344, 125098, 9.25961e+08, 30900.8, 0, 0, 0, 0, 0, 0, 0, 0, 2.22982e-07, 0.00689031, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264346, 5451, 1940, 280, 280, 2, 4623, 0.00572836, 124966, 2.30822e+08, 7702.9, 0, 0, 0, 0, 0, 0, 0, 0, 2.30738e-07, 0.00177735, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
264347, 5451, 1940, 280, 280, 2, 6533, 0.00566275, 123534, 3.22455e+08, 10760.7, 0, 0, 0, 0, 0, 0, 0, 0, 2.30871e-07, 0.00248433, 4.76837e-07, 0, 0, 0, 0, 0, 0, 0
265015, 5489, -1, 0, 0, 0, 1536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265016, 5489, -1, 0, 0, 0, 2460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265019, 5489, -1, 0, 0, 0, 40083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265033, 5489, -1, 0, 0, 0, 5678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265038, 5489, -1, 0, 0, 0, 5492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265049, 5489, -1, 0, 0, 0, 6660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265051, 5489, -1, 0, 0, 0, 2091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265052, 5489, -1, 0, 0, 0, 954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265053, 5489, -1, 0, 0, 0, 696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265055, 5489, -1, 0, 0, 0, 2575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265058, 5489, -1, 0, 0, 0, 2144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265059, 5489, -1, 0, 0, 0, 2426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265065, 5489, -1, 0, 0, 0, 2974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265066, 5489, -1, 0, 0, 0, 15702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265111, 5493, 0, 0, 0, 0, 1745, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265115, 5493, 8, 0, 0, 0, 483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265116, 5493, 10, 0, 0, 0, 1824, 0.0140736, 1582.58, 1.1514e+06, 38.4882, 0, 0, 0, 0, 0, 0, 0, 0, 0.0996619, 3.83581, 0.1, 0, 0, 0, 0, 0, 0, 0
265117, 5493, 8, 0, 0, 0, 3929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265119, 5493, 10, 0, 0, 0, 1194, 0.0119597, 1344.87, 640776, 21.4103, 0, 0, 0, 0, 0, 0, 0, 0, 0.0998664, 2.13817, 0.1, 0, 0, 0, 0, 0, 0, 0
265120, 5493, 10, 0, 0, 0, 329, 0.0113505, 1276.37, 167589, 5.59899, 0, 0, 0, 0, 0, 0, 0, 0, 0.0983716, 0.550782, 0.1, 0, 0, 0, 0, 0, 0, 0
265121, 5493, 8, 0, 0, 0, 2240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265122, 5493, 10, 0, 0, 0, 1970, 0.00918956, 1033.37, 812798, 27.1431, 0, 0, 0, 0, 0, 0, 0, 0, 0.100152, 2.71842, 0.1, 0, 0, 0, 0, 0, 0, 0
265231, 5500, -1, 0, 0, 0, 3667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265238, 5500, -1, 0, 0, 0, 3224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265239, 5500, -1, 0, 0, 0, 29084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265241, 5500, -1, 0, 0, 0, 2919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265242, 5500, -1, 0, 0, 0, 3067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
